tX,tY,tZ,rX,rY,rZ,rW,time(s)
0.8368124,9.222819,-1.914924,0.6945624,0.01858355,-0.01977153,0.7189206,48.73343
0.8373567,9.223261,-1.91477,0.6943772,0.01881503,-0.02004465,0.719086,48.76676
0.8383097,9.223666,-1.914336,0.6937243,0.01996156,-0.02124484,0.7196504,48.80009
0.8391591,9.224454,-1.914042,0.6930271,0.0211677,-0.02250511,0.7202493,48.83343
0.8400193,9.225266,-1.91377,0.6930271,0.0211677,-0.02250511,0.7202493,48.86676
0.8403842,9.226189,-1.913674,0.6925883,0.02187477,-0.02325925,0.7206261,48.9001
0.840641,9.226816,-1.913485,0.6919531,0.02291588,-0.02435124,0.7211676,48.93343
0.8413719,9.227183,-1.913388,0.6916844,0.02329508,-0.02477291,0.7213989,48.96676
0.8415366,9.228005,-1.913092,0.6908957,0.02464047,-0.02617384,0.7220603,49.0001
0.841851,9.2289,-1.912911,0.6900893,0.02600893,-0.02759839,0.72273,49.03343
0.8426312,9.229488,-1.912699,0.6893926,0.02716053,-0.02880335,0.7233053,49.06676
0.8427992,9.229979,-1.912646,0.688848,0.02803264,-0.02972522,0.7237534,49.1001
0.8437383,9.230925,-1.912452,0.6886852,0.02821336,-0.02994505,0.7238923,49.13343
0.8441325,9.231302,-1.912192,0.6880724,0.02917063,-0.03095217,0.7243946,49.16676
0.8450232,9.231543,-1.911929,0.6873282,0.03032657,-0.03215931,0.7250007,49.2001
0.8452817,9.232229,-1.91181,0.6866666,0.03135637,-0.03323974,0.725535,49.23343
0.8455189,9.232897,-1.911764,0.6862888,0.03184997,-0.03377544,0.7258461,49.26676
0.8459452,9.233828,-1.911504,0.6856908,0.03269481,-0.03466609,0.7263315,49.30009
0.8468737,9.234524,-1.911299,0.6853009,0.03318166,-0.03519296,0.726652,49.33343
0.847832,9.234737,-1.911026,0.6846209,0.03409999,-0.03615393,0.7272031,49.36676
0.8482414,9.234802,-1.910829,0.6835418,0.0356113,-0.03771196,0.7280662,49.4001
0.8484872,9.235258,-1.910547,0.6828898,0.03647796,-0.03862186,0.7285873,49.43343
0.8490998,9.235826,-1.910505,0.6816526,0.03813989,-0.04032882,0.7295675,49.46676
0.8495644,9.23655,-1.910498,0.6811334,0.03878187,-0.04101402,0.7299802,49.5001
0.849957,9.236955,-1.910233,0.6800159,0.04022738,-0.04250478,0.730858,49.53343
0.8505962,9.237903,-1.910115,0.6793778,0.0409608,-0.04327906,0.7313651,49.56676
0.8505995,9.238457,-1.910052,0.6788365,0.04154585,-0.04390399,0.7317974,49.6001
0.8507364,9.239018,-1.909896,0.6780754,0.04241879,-0.0448184,0.7323973,49.63343
0.8517468,9.239799,-1.909582,0.6771077,0.04349533,-0.04593133,0.7331601,49.66676
0.8527349,9.240393,-1.909402,0.6764242,0.04421033,-0.0466831,0.7337006,49.7001
0.853241,9.240561,-1.909171,0.6751741,0.04562696,-0.04813575,0.7346708,49.73343
0.8534486,9.240831,-1.909137,0.6741809,0.04667478,-0.04921508,0.7354451,49.76677
0.8537239,9.241531,-1.90901,0.6732973,0.04749292,-0.05005915,0.7361449,49.8001
0.8538943,9.241881,-1.908876,0.6721939,0.04851794,-0.05110303,0.7370141,49.83343
0.8545904,9.242928,-1.908605,0.6710702,0.04955738,-0.05216187,0.7378943,49.86676
0.8551208,9.243139,-1.908475,0.6698842,0.05064138,-0.05326222,0.7388192,49.9001
0.8552471,9.243856,-1.908304,0.6685513,0.05184991,-0.0544832,0.7398529,49.93343
0.8555018,9.244625,-1.90773,0.6685513,0.05184991,-0.0544832,0.7398529,49.96676
0.8558682,9.245229,-1.907657,0.6679036,0.05234883,-0.05501303,0.7403635,50.0001
0.8563665,9.245829,-1.907585,0.6679036,0.05234883,-0.05501303,0.7403635,50.03343
0.8563496,9.246102,-1.907687,0.6659232,0.05400134,-0.05664013,0.7419044,50.06676
0.8568807,9.246325,-1.907301,0.6660116,0.05391994,-0.05656383,0.7418368,50.1001
0.8574358,9.247577,-1.907437,0.664733,0.05486367,-0.05749602,0.742842,50.13343
0.8573573,9.248277,-1.907266,0.6632321,0.05599229,-0.05860594,0.7440117,50.16676
0.8578115,9.249223,-1.907049,0.6617713,0.05708153,-0.05967913,0.7451435,50.2001
0.8577192,9.250484,-1.906857,0.6606098,0.0578755,-0.06046687,0.7460488,50.23343
0.8576674,9.250845,-1.906763,0.6593674,0.05872895,-0.06131059,0.7470118,50.26677
0.8579558,9.251155,-1.906175,0.6584173,0.05935461,-0.06194365,0.7477477,50.3001
0.8583521,9.251993,-1.906283,0.655973,0.0609971,-0.0634981,0.7496312,50.33343
0.858546,9.253077,-1.906231,0.6550076,0.06161042,-0.06411339,0.7503724,50.36676
0.8583264,9.254003,-1.905939,0.6533353,0.06265162,-0.06510488,0.7516576,50.4001
0.8585903,9.254495,-1.905833,0.6520155,0.06341546,-0.06583633,0.7526751,50.43343
0.8584498,9.255198,-1.905825,0.6520218,0.06340752,-0.06583078,0.7526709,50.46677
0.8586646,9.255608,-1.905794,0.6520249,0.06340354,-0.065828,0.7526687,50.5001
0.8584314,9.256153,-1.905471,0.6509725,0.0640085,-0.06642352,0.7534757,50.53343
0.8588614,9.256985,-1.905199,0.6497164,0.06473315,-0.06712317,0.7544353,50.56676
0.859445,9.257391,-1.905095,0.6488245,0.06515993,-0.06754449,0.7551282,50.6001
0.8597208,9.258636,-1.904829,0.6488247,0.06515969,-0.06754432,0.7551281,50.63343
0.8603832,9.259786,-1.904453,0.6481681,0.06546151,-0.06786187,0.7556372,50.66677
0.8607674,9.260708,-1.904,0.646423,0.06642774,-0.06876329,0.7569652,50.7001
0.8605288,9.261869,-1.903885,0.6461843,0.06663527,-0.06891897,0.7571366,50.73343
0.8603206,9.262486,-1.903563,0.6444734,0.06766564,-0.06990385,0.7584121,50.76677
0.8608873,9.263364,-1.903412,0.6444734,0.06766563,-0.06990384,0.7584121,50.8001
0.8609204,9.26414,-1.903091,0.6433488,0.0682588,-0.07048497,0.7592595,50.83343
0.8607557,9.265168,-1.902798,0.6424205,0.06881119,-0.0710487,0.7599428,50.86676
0.8608783,9.266173,-1.902373,0.6404412,0.07004073,-0.07223205,0.7613882,50.9001
0.8607291,9.266933,-1.902218,0.6391438,0.07104139,-0.07345806,0.7622679,50.93343
0.8610647,9.268022,-1.901994,0.6385413,0.07188335,-0.07436012,0.7626063,50.96677
0.8608646,9.268522,-1.901848,0.6371284,0.07330895,-0.07609981,0.7634802,51.0001
0.8613892,9.269485,-1.901534,0.6358607,0.07542922,-0.07844195,0.7640933,51.03343
0.8620505,9.269769,-1.901476,0.6354914,0.07605153,-0.0791043,0.7642706,51.06676
0.861898,9.270869,-1.901217,0.6339467,0.07804422,-0.08128521,0.7651231,51.1001
0.8620009,9.271162,-1.901083,0.6324127,0.08009632,-0.08353052,0.7659383,51.13343
0.8626169,9.271677,-1.90091,0.631674,0.08119083,-0.08472765,0.7663011,51.16677
0.8626809,9.272161,-1.900833,0.6310216,0.08211637,-0.08573655,0.7666277,51.2001
0.8625989,9.272564,-1.900613,0.6292716,0.08443043,-0.08829158,0.7675242,51.23343
0.8632414,9.273718,-1.900301,0.6279912,0.08590468,-0.08990898,0.7682212,51.26677
0.8635201,9.274002,-1.900159,0.6268866,0.08715904,-0.09129527,0.7688183,51.3001
0.8636919,9.274737,-1.900085,0.6267727,0.08727426,-0.09143942,0.768881,51.33344
0.8640248,9.275872,-1.89992,0.6267797,0.08727825,-0.09143557,0.7688754,51.36677
0.8638072,9.276633,-1.899858,0.6267832,0.08728025,-0.09143364,0.7688725,51.4001
0.8638275,9.277122,-1.899777,0.6267849
